ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmp6,Age,Age_Category,Income_Category,Total_Children,Total_Amount,Length,Frequency,Monetary,lrfm_score_total,lrfm_segment,DominantChannel
3839,1958,Non-Graduate,Single,15056.0,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,0,0,0,0,0,0,55,Senior,Low,2,88,519,7,88,9,Silver,NumStorePurchases
9392,1971,Graduate,Single,26954.0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,0,0,0,0,0,0,43,Adult,Low,1,17,149,3,17,8,Silver,NumStorePurchases
2292,1985,Graduate,Single,22327.0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,0,0,0,0,0,0,28,Young,Low,1,24,428,4,24,6,Bronze,NumStorePurchases
10466,1965,Graduate,Coupled,44393.0,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,0,0,0,0,0,0,48,Adult,Medium,2,60,408,5,60,7,Bronze,NumStorePurchases
9855,1952,Graduate,Single,62000.0,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,0,0,0,1,0,0,61,Senior,Medium,1,1020,405,25,1020,16,Platinum,NumStorePurchases
4088,1962,Graduate,Coupled,31497.0,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,0,0,0,0,0,0,50,Adult,Low,1,155,667,8,155,13,Gold,NumStorePurchases
5231,1974,Graduate,Coupled,45894.0,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,0,0,0,0,0,0,40,Adult,Medium,2,51,219,4,51,8,Silver,NumStorePurchases
590,1970,Graduate,Single,78579.0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,0,0,0,0,0,1,42,Adult,High,0,1812,651,15,1812,16,Platinum,NumCatalogPurchases
8732,1969,Graduate,Single,67369.0,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,0,1,1,0,0,1,43,Adult,Medium,1,1461,686,21,1461,16,Platinum,NumStorePurchases
2315,1960,Graduate,Single,58401.0,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,0,0,0,0,0,0,54,Adult,Medium,1,96,167,5,96,7,Bronze,NumCatalogPurchases
3515,1952,Graduate,Single,62307.0,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,0,0,0,0,0,0,62,Senior,Medium,1,160,229,8,160,6,Bronze,NumWebPurchases
2245,1969,Graduate,Coupled,43641.0,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,0,0,0,0,0,0,44,Adult,Medium,2,139,530,7,139,11,Silver,NumStorePurchases
6283,1968,Graduate,Single,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,0,0,0,0,0,0,45,Adult,Medium,1,908,531,21,908,15,Platinum,NumWebPurchases
2246,1965,Graduate,Coupled,46891.0,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,0,0,0,0,0,0,48,Adult,Medium,1,183,398,7,183,8,Silver,NumStorePurchases
6606,1969,Graduate,Coupled,70091.0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,0,1,0,0,0,0,44,Adult,High,1,1161,552,17,1161,17,Diamond,NumStorePurchases
5545,1972,Graduate,Coupled,78075.0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,0,0,0,0,0,0,42,Adult,High,0,988,182,13,988,10,Silver,NumCatalogPurchases
7342,1961,Graduate,Single,59184.0,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,0,0,0,0,0,0,51,Adult,Medium,1,1072,755,24,1072,19,Diamond,NumStorePurchases
837,1977,Graduate,Coupled,54809.0,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,0,0,0,0,0,0,36,Young,Medium,2,174,388,8,174,12,Gold,NumStorePurchases
9500,1959,Graduate,Coupled,58113.0,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,0,0,0,0,0,0,54,Adult,Medium,1,758,617,19,758,14,Platinum,NumWebPurchases
3602,1958,Graduate,Coupled,51412.0,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,0,0,0,0,0,0,55,Senior,Medium,1,195,277,9,195,9,Silver,NumStorePurchases
234,1979,Graduate,Single,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,1,0,0,0,0,1,33,Young,Low,1,31,724,4,31,9,Silver,NumStorePurchases
2995,1957,Graduate,Coupled,66636.0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,0,0,0,0,0,0,56,Senior,Medium,0,1084,413,16,1084,13,Gold,NumStorePurchases
1118,1956,Graduate,Coupled,50965.0,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,1,0,0,0,0,0,57,Senior,Medium,1,685,591,19,685,13,Gold,NumWebPurchases
7789,1965,Graduate,Coupled,84618.0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,0,0,1,0,0,0,48,Adult,High,0,1672,316,25,1672,13,Gold,NumStorePurchases
3068,1990,Graduate,Coupled,18351.0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,0,0,0,0,0,0,23,Young,Low,0,43,340,5,43,9,Silver,NumStorePurchases
8955,1957,Graduate,Coupled,40451.0,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,1,0,0,0,0,0,57,Senior,Medium,2,49,230,4,49,6,Bronze,NumStorePurchases
945,1965,Graduate,Coupled,36317.0,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,0,0,0,0,0,0,48,Adult,Medium,1,133,500,7,133,10,Silver,NumStorePurchases
5644,1957,Graduate,Coupled,42213.0,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,0,1,0,0,0,0,56,Senior,Medium,1,363,357,13,363,9,Silver,NumStorePurchases
7192,1955,Graduate,Coupled,65748.0,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,0,0,0,0,0,0,58,Senior,Medium,1,545,537,16,545,14,Platinum,NumStorePurchases
2324,1972,Graduate,Coupled,77044.0,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,1,0,0,0,0,0,41,Adult,High,1,1065,342,29,1065,16,Platinum,NumCatalogPurchases
697,1969,Graduate,Coupled,74918.0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,0,0,1,0,0,0,44,Adult,High,0,2047,571,20,2047,15,Platinum,NumCatalogPurchases
3439,1972,Graduate,Coupled,56721.0,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,0,0,0,0,0,0,40,Adult,Medium,2,296,703,10,296,13,Gold,NumStorePurchases
1506,1975,Graduate,Single,42160.0,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,0,0,0,0,0,1,38,Adult,Medium,2,140,463,7,140,11,Silver,NumStorePurchases
232,1965,Graduate,Single,61559.0,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,0,0,0,0,0,0,48,Adult,Medium,1,530,444,16,530,15,Platinum,NumStorePurchases
8876,1963,Graduate,Coupled,33629.0,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,0,0,0,0,0,0,49,Adult,Low,2,152,787,8,152,12,Gold,NumStorePurchases
4500,1991,Graduate,Coupled,68682.0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,0,0,0,0,0,0,22,Young,High,0,1598,363,23,1598,15,Platinum,NumStorePurchases
9739,1963,Graduate,Single,34377.0,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,0,0,0,0,0,0,50,Adult,Low,1,114,623,6,114,11,Silver,NumWebPurchases
10395,1986,Non-Graduate,Single,8940.0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,0,0,0,0,0,0,26,Young,Low,1,101,773,7,101,13,Gold,NumWebPurchases
1176,1973,Graduate,Coupled,26228.0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,0,0,0,0,0,0,40,Adult,Low,1,25,377,3,25,7,Bronze,NumStorePurchases
1627,1957,Graduate,Single,77297.0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,0,0,0,1,0,0,56,Senior,High,0,789,616,21,789,14,Platinum,NumStorePurchases
938,1981,Graduate,Coupled,40211.0,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,1,0,0,0,0,0,32,Young,Medium,2,87,431,5,87,10,Silver,NumWebPurchases
2740,1958,Graduate,Single,33438.0,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,0,0,0,0,0,0,55,Senior,Low,2,90,377,7,90,7,Bronze,NumStorePurchases
257,1959,Graduate,Coupled,75032.0,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,0,0,0,0,0,0,54,Adult,High,1,1215,524,18,1215,15,Platinum,NumStorePurchases
4058,1955,Graduate,Single,61284.0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,0,1,0,0,0,0,58,Senior,Medium,0,811,357,21,811,13,Gold,NumWebPurchases
7736,1986,Graduate,Coupled,22518.0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,1,0,0,0,0,1,26,Young,Low,1,61,712,5,61,12,Gold,NumWebPurchases
8210,1975,Graduate,Coupled,54730.0,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,0,0,0,0,0,0,38,Adult,Medium,1,405,415,13,405,11,Silver,NumStorePurchases
833,1955,Graduate,Coupled,38452.0,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,0,0,0,0,0,0,59,Senior,Medium,2,72,188,6,72,7,Bronze,NumWebPurchases
6230,1971,Graduate,Single,44421.0,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,0,0,0,0,0,0,42,Adult,Medium,2,189,596,9,189,11,Silver,NumWebPurchases
7325,1986,Graduate,Coupled,38197.0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,0,0,0,0,0,0,27,Young,Medium,1,40,462,4,40,6,Bronze,NumStorePurchases
1307,1978,Graduate,Single,41986.0,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,0,0,0,0,0,0,36,Young,Medium,1,63,237,7,63,10,Silver,NumStorePurchases
1502,1983,Graduate,Coupled,28427.0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,0,0,0,0,0,0,30,Young,Low,1,52,562,5,52,8,Silver,NumStorePurchases
6211,1976,Graduate,Coupled,37395.0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,0,0,0,0,0,0,38,Adult,Medium,1,39,155,4,39,6,Bronze,NumStorePurchases
843,1971,Graduate,Coupled,64722.0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,0,0,0,0,0,0,43,Adult,Medium,1,805,131,21,805,13,Gold,NumStorePurchases
4174,1956,Graduate,Coupled,55249.0,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,0,0,0,0,0,0,58,Senior,Medium,1,130,170,7,130,6,Bronze,NumStorePurchases
9757,1972,Graduate,Coupled,84906.0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,0,1,1,0,1,0,41,Adult,High,0,1631,365,23,1631,13,Gold,NumStorePurchases
6918,1989,Graduate,Coupled,28691.0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,0,0,0,0,0,0,24,Young,Low,1,34,457,4,34,8,Silver,NumStorePurchases
286,1952,Graduate,Single,44213.0,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,0,0,0,0,0,0,61,Senior,Medium,2,152,309,8,152,9,Silver,NumStorePurchases
11086,1984,Non-Graduate,Single,25707.0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,0,0,0,0,0,0,30,Young,Low,1,21,259,4,21,9,Silver,NumStorePurchases
1921,1967,Graduate,Coupled,59062.0,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,0,0,0,0,0,0,46,Adult,Medium,3,71,366,5,71,7,Bronze,NumStorePurchases
4138,1962,Graduate,Single,76624.0,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,0,0,0,0,0,52,Adult,High,1,899,133,22,899,12,Gold,NumCatalogPurchases
7718,1947,Graduate,Coupled,66000.0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,0,0,0,0,0,0,67,Senior,Medium,0,711,167,9,711,11,Silver,NumStorePurchases
1291,1978,Graduate,Coupled,27683.0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,0,0,0,0,0,0,34,Young,Low,1,351,791,12,351,12,Gold,NumWebPurchases
6862,1971,Graduate,Single,1730.0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,0,0,0,0,0,0,43,Adult,Low,0,8,139,0,8,5,Bronze,NumWebPurchases
4136,1992,Non-Graduate,Single,7500.0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,0,0,0,0,0,0,20,Young,Low,1,119,670,7,119,11,Silver,NumWebPurchases
803,1968,Graduate,Coupled,40521.0,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,0,0,0,0,0,0,45,Adult,Medium,2,21,547,3,21,7,Bronze,NumStorePurchases
4298,1973,Graduate,Coupled,20427.0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,0,0,0,0,0,0,41,Adult,Low,1,10,194,3,10,5,Bronze,NumStorePurchases
10833,1975,Graduate,Coupled,65106.0,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,0,1,0,0,0,0,39,Adult,Medium,1,973,133,24,973,13,Gold,NumStorePurchases
9606,1965,Graduate,Coupled,69969.0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,0,0,1,1,0,1,48,Adult,High,0,1536,403,12,1536,13,Gold,NumStorePurchases
8534,1952,Graduate,Coupled,67433.0,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,0,1,0,0,0,0,61,Senior,Medium,2,992,445,24,992,15,Platinum,NumStorePurchases
5153,1967,Graduate,Coupled,77766.0,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,1,0,0,0,0,1,46,Adult,High,1,1529,589,32,1529,15,Platinum,NumWebPurchases
961,1972,Graduate,Coupled,74716.0,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,0,0,0,0,0,0,41,Adult,High,1,860,387,15,860,11,Silver,NumWebPurchases
5011,1963,Graduate,Single,68118.0,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,0,0,0,0,0,0,50,Adult,Medium,1,928,351,21,928,14,Platinum,NumCatalogPurchases
6653,1970,Graduate,Coupled,55158.0,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,0,0,0,0,0,1,42,Adult,Medium,2,418,796,14,418,13,Gold,NumWebPurchases
9094,1955,Graduate,Coupled,62972.0,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,0,0,0,0,0,1,57,Senior,Medium,1,587,792,14,587,15,Platinum,NumWebPurchases
810,1975,Graduate,Coupled,74190.0,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,0,0,0,0,0,0,39,Adult,High,1,641,145,17,641,12,Gold,NumStorePurchases
5493,1976,Graduate,Coupled,39356.0,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,1,0,0,0,0,0,38,Adult,Medium,2,23,199,3,23,7,Bronze,NumStorePurchases
2147,1969,Graduate,Coupled,76653.0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,0,0,1,1,0,0,44,Adult,High,0,2279,414,22,2279,14,Platinum,NumStorePurchases
5107,1973,Graduate,Single,35860.0,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,1,0,0,0,0,0,41,Adult,Medium,2,49,138,4,49,7,Bronze,NumStorePurchases
3979,1983,Graduate,Single,90687.0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,0,0,1,0,0,1,30,Young,High,0,1779,500,16,1779,13,Gold,NumStorePurchases
6049,1982,Graduate,Coupled,73450.0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,1,0,0,1,0,0,31,Young,High,0,1804,303,26,1804,13,Gold,NumStorePurchases
8147,1960,Graduate,Coupled,31454.0,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,0,0,0,0,0,0,53,Adult,Low,2,48,455,5,48,8,Silver,NumStorePurchases
1857,1952,Graduate,Single,47139.0,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,0,0,0,0,0,1,62,Senior,Medium,2,83,212,5,83,9,Silver,NumWebPurchases
3910,1975,Graduate,Single,83829.0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,0,1,1,0,1,38,Adult,High,0,1862,361,17,1862,13,Gold,NumCatalogPurchases
5207,1963,Graduate,Coupled,53378.0,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,0,0,0,0,0,1,49,Adult,Medium,2,793,740,19,793,16,Platinum,NumWebPurchases
11114,1970,Graduate,Coupled,19656.0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,0,0,0,0,0,0,43,Adult,Low,1,84,603,6,84,9,Silver,NumStorePurchases
5429,1948,Graduate,Coupled,45579.0,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,0,0,0,0,0,0,65,Senior,Medium,1,183,410,9,183,12,Gold,NumWebPurchases
9400,1958,Graduate,Single,85485.0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,0,0,0,0,0,0,56,Senior,High,0,1383,105,18,1383,12,Gold,NumWebPurchases
1740,1944,Graduate,Coupled,55956.0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,0,1,0,0,0,0,70,Senior,Medium,0,999,180,14,999,12,Gold,NumWebPurchases
7488,1963,Graduate,Single,64191.0,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,0,0,0,0,0,0,50,Adult,Medium,1,825,620,21,825,17,Diamond,NumStorePurchases
195,1972,Graduate,Single,38808.0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,1,0,0,0,0,1,40,Adult,Medium,1,246,769,10,246,15,Platinum,NumWebPurchases
635,1966,Graduate,Coupled,57183.0,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,0,0,0,0,0,0,47,Adult,Medium,2,610,564,17,610,14,Platinum,NumWebPurchases
7527,1968,Graduate,Single,23748.0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,0,0,0,0,0,0,44,Adult,Low,1,76,682,6,76,10,Silver,NumStorePurchases
10319,1971,Graduate,Coupled,66303.0,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,0,1,0,0,0,0,42,Adult,Medium,1,1286,585,18,1286,16,Platinum,NumStorePurchases
2296,1975,Graduate,Coupled,37368.0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,1,0,0,0,0,0,38,Adult,Medium,1,30,292,3,30,9,Silver,NumStorePurchases
10637,1964,Graduate,Coupled,40800.0,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,0,0,0,0,0,0,49,Adult,Medium,3,99,641,6,99,10,Silver,NumWebPurchases
2931,1978,Graduate,Single,71847.0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,0,0,0,1,0,0,34,Young,High,0,1192,743,22,1192,16,Platinum,NumStorePurchases
907,1975,Graduate,Coupled,46149.0,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,0,0,0,0,0,0,38,Adult,Medium,1,362,309,13,362,12,Gold,NumStorePurchases
3698,1983,Graduate,Coupled,78687.0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,0,0,1,0,0,1,29,Young,High,0,2130,786,18,2130,19,Diamond,NumStorePurchases
9516,1971,Graduate,Single,49118.0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,0,1,0,0,1,1,41,Adult,Medium,0,1229,777,26,1229,16,Platinum,NumStorePurchases
679,1957,Graduate,Coupled,37633.0,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,0,0,0,0,0,0,55,Senior,Medium,2,38,744,4,38,10,Silver,NumStorePurchases
7384,1951,Graduate,Coupled,39767.0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,0,0,0,0,0,0,62,Senior,Medium,0,485,440,15,485,14,Platinum,NumWebPurchases
5043,1951,Non-Graduate,Coupled,26997.0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,0,0,0,0,0,0,61,Senior,Low,0,434,698,11,434,12,Gold,NumStorePurchases
5267,1970,Graduate,Single,33986.0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,0,0,0,0,0,0,43,Adult,Low,1,44,569,4,44,9,Silver,NumStorePurchases
339,1972,Graduate,Coupled,57091.0,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,0,1,0,0,0,1,40,Adult,Medium,1,496,680,16,496,13,Gold,NumWebPurchases
2516,1969,Graduate,Coupled,46831.0,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,0,0,0,0,0,0,44,Adult,Medium,2,78,483,5,78,7,Bronze,NumCatalogPurchases
9010,1972,Graduate,Coupled,83151.0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,1,0,1,1,0,1,41,Adult,High,0,2346,601,22,2346,15,Platinum,NumStorePurchases
378,1971,Graduate,Coupled,52531.0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,0,0,0,0,0,0,41,Adult,Medium,0,794,643,19,794,14,Platinum,NumStorePurchases
4808,1956,Graduate,Coupled,15759.0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,0,0,0,0,0,0,57,Senior,Low,0,17,394,3,17,10,Silver,NumStorePurchases
5068,1971,Graduate,Single,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,0,0,0,0,0,0,42,Adult,Low,1,26,430,4,26,7,Bronze,NumWebPurchases
7628,1973,Graduate,Coupled,43050.0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,0,0,0,0,0,0,41,Adult,Medium,1,76,200,6,76,10,Silver,NumStorePurchases
7128,1977,Graduate,Single,42997.0,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,0,0,0,0,0,0,36,Young,Medium,2,15,301,3,15,5,Bronze,NumStorePurchases
2811,1963,Graduate,Single,48918.0,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,0,0,0,0,0,0,51,Adult,Medium,2,62,175,5,62,8,Silver,NumStorePurchases
3551,1954,Graduate,Coupled,60033.0,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,0,0,0,0,0,0,60,Senior,Medium,1,198,189,8,198,10,Silver,NumStorePurchases
1663,1978,Graduate,Coupled,34043.0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,0,0,0,0,0,0,35,Young,Low,1,49,344,4,49,5,Bronze,NumWebPurchases
5543,1966,Graduate,Coupled,57811.0,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,0,1,0,0,0,0,47,Adult,Medium,1,802,467,20,802,14,Platinum,NumStorePurchases
1577,1946,Graduate,Coupled,78569.0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,0,0,1,0,0,1,68,Senior,High,0,1736,227,14,1736,14,Platinum,NumCatalogPurchases
10641,1978,Graduate,Single,7500.0,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,0,0,0,0,0,0,34,Young,Low,2,57,646,6,57,13,Gold,NumStorePurchases
5336,1971,Graduate,Coupled,157733.0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,0,0,0,0,0,0,42,Adult,High,1,59,487,2,59,10,Silver,NumWebPurchases
6024,1953,Graduate,Coupled,94384.0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,0,1,1,1,0,1,60,Senior,High,0,2302,579,18,2302,15,Platinum,NumCatalogPurchases
1878,1985,Graduate,Coupled,23148.0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,0,0,0,0,0,0,29,Young,Low,0,37,228,5,37,4,Bronze,NumStorePurchases
3099,1970,Graduate,Single,44267.0,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,0,0,0,0,0,0,43,Adult,Medium,2,310,586,11,310,13,Gold,NumWebPurchases
6055,1979,Graduate,Coupled,71626.0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,0,1,0,0,0,0,33,Young,High,0,1305,702,18,1305,15,Platinum,NumStorePurchases
5841,1966,Graduate,Coupled,60894.0,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,0,0,0,0,0,0,47,Adult,Medium,1,832,463,21,832,14,Platinum,NumWebPurchases
3972,1976,Graduate,Coupled,50200.0,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,0,0,0,0,0,0,37,Adult,Medium,2,401,549,13,401,12,Gold,NumWebPurchases
4394,1965,Graduate,Coupled,81051.0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,0,1,1,0,0,0,49,Adult,High,0,1501,134,22,1501,14,Platinum,NumStorePurchases
5758,1982,Graduate,Coupled,65169.0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,1,0,1,1,1,1,32,Young,Medium,0,1189,263,27,1189,16,Platinum,NumStorePurchases
6658,1972,Graduate,Coupled,59868.0,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,0,0,0,0,0,0,41,Adult,Medium,1,1194,439,25,1194,17,Diamond,NumStorePurchases
4603,1960,Graduate,Coupled,65695.0,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,0,0,0,0,0,0,54,Adult,Medium,1,656,246,19,656,13,Gold,NumStorePurchases
8427,1956,Graduate,Single,64857.0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,0,0,0,0,0,0,56,Senior,Medium,0,1540,680,22,1540,17,Diamond,NumStorePurchases
10260,1965,Graduate,Coupled,45143.0,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,0,0,0,0,0,0,48,Adult,Medium,1,311,404,12,311,11,Silver,NumWebPurchases
7143,1955,Graduate,Coupled,74805.0,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,0,0,0,0,0,0,58,Senior,High,1,820,332,21,820,16,Platinum,NumStorePurchases
8789,1989,Graduate,Coupled,59060.0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,0,0,0,0,0,0,25,Young,Medium,1,274,266,11,274,10,Silver,NumStorePurchases
6197,1962,Graduate,Single,27238.0,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,0,0,0,0,0,0,51,Adult,Low,2,57,532,6,57,12,Gold,NumWebPurchases
4554,1965,Graduate,Coupled,47009.0,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,0,0,0,0,0,0,48,Adult,Medium,1,448,368,13,448,9,Silver,NumStorePurchases
4937,1973,Graduate,Coupled,46094.0,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,0,0,0,0,0,0,41,Adult,Medium,2,44,116,4,44,5,Bronze,NumStorePurchases
1920,1972,Graduate,Coupled,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,0,0,0,0,0,0,41,Adult,Medium,2,102,432,6,102,9,Silver,NumWebPurchases
8749,1984,Graduate,Coupled,37235.0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,0,0,0,0,0,0,30,Young,Medium,1,61,245,4,61,7,Bronze,NumStorePurchases
1650,1960,Graduate,Coupled,81843.0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,0,0,0,0,0,0,53,Adult,High,0,1643,530,26,1643,19,Diamond,NumStorePurchases
10377,1958,Graduate,Coupled,46692.0,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,0,0,0,0,0,0,55,Senior,Medium,1,397,485,12,397,13,Gold,NumWebPurchases
9206,1968,Graduate,Coupled,77382.0,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,0,0,1,0,0,0,46,Adult,High,1,1121,270,24,1121,15,Platinum,NumStorePurchases
10971,1977,Graduate,Single,37774.0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,1,0,0,0,0,1,35,Young,Medium,2,473,761,12,473,15,Platinum,NumWebPurchases
6398,1974,Non-Graduate,Coupled,18393.0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,0,0,0,0,0,0,40,Adult,Low,1,50,189,6,50,9,Silver,NumWebPurchases
